영업상태명,상세영업상태코드,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
영업/정상,1,영업,02  306 8122,93.72,120806.0,서울특별시 서대문구 남가좌동 325-1번지 지하1층 ,서울특별시 서대문구 증가로10길 60-4 지하1층 (남가좌동),3665.0,동아리,20160700000000.0,I,2018-08-31 23:59,호프/통닭,193317.7093,453011.1458,호프/통닭,1490231232,4.35
영업/정상,1,영업,,84.48,120863.0,서울특별시 서대문구 홍제동 285-33,서울특별시 서대문구 포방터길 20 1층 (홍제동),3617.0,에브리 코너 바이트,20220400000000.0,I,2021-12-04 0:07,기타,195404.768,455031.7167,,1518435012,-
영업/정상,1,영업,02  364 5844,51.0,120833.0,서울특별시 서대문구 창천동 13-5번지 ,서울특별시 서대문구 연세로4길 39 (창천동),3777.0,버슴새,20120900000000.0,I,2018-08-31 23:59,경양식,194511.6425,450631.3687,경양식,18242243,-
영업/정상,1,영업,02  395 9212,31.72,120857.0,서울특별시 서대문구 홍제동 273-18번지 1층 ,서울특별시 서대문구 세무서길 96 1층 (홍제동),3625.0,압구정닭꼬치,20170500000000.0,I,2018-08-31 23:59,식육(숯불구이),195282.1369,454408.382,식육(숯불구이),20844118,4.06
영업/정상,1,영업,,67.37,120863.0,서울특별시 서대문구 홍제동 282-12번지 ,서울특별시 서대문구 세검정로4길 2 (홍제동),3622.0,손큰할매순대국 홍제간호대점,20150600000000.0,I,2018-08-31 23:59,한식,195375.0141,454666.7487,한식,35057850,4.15
영업/정상,1,영업,,103.91,120825.0,서울특별시 서대문구 연희동 193-6번지 ,서울특별시 서대문구 연희맛로 6 지층 (연희동),3708.0,청송면옥,20180600000000.0,I,2018-08-31 23:59,한식,193637.3829,451514.8114,한식,11725959,4.35
영업/정상,1,영업,,31.67,120856.0,서울특별시 서대문구 홍제동 216-1번지 ,서울특별시 서대문구 세무서2길 18 (홍제동),3630.0,하하비어,20160100000000.0,I,2018-08-31 23:59,호프/통닭,195214.1552,454058.6219,호프/통닭,36516694,-
영업/정상,1,영업,,177.3,120866.0,서울특별시 서대문구 북아현동 1-565 ,서울특별시 서대문구 북아현로26길 31-6 1-2층 (북아현동),3747.0,헤비사이드(heaviside),20210400000000.0,U,2021-04-11 2:40,기타,195648.7168,451581.6612,기타,-,-
영업/정상,1,영업,,36.0,120825.0,서울특별시 서대문구 연희동 133-30 ,서울특별시 서대문구 증가로 13-9 3층 (연희동),3703.0,다도레티룸,20200700000000.0,I,2020-08-02 0:23,기타,193843.0312,451871.2397,기타,-,-
영업/정상,1,영업,02  953 1916,84.0,120834.0,서울특별시 서대문구 창천동 52-25번지 ,서울특별시 서대문구 연세로11길 13 2층 (창천동),3788.0,머노까머나(MANOKAMANA),20190100000000.0,U,2019-01-11 2:40,외국음식전문점(인도태국등),194278.1114,450729.025,외국음식전문점(인도태국등),-,-
영업/정상,1,영업,02 3797302,25.49,120857.0,서울특별시 서대문구 홍제동 266-60번지 13호(지상1층) ,서울특별시 서대문구 세검정로 46 (홍제동13호(지상1층)),3624.0,남원추어탕,20160700000000.0,I,2018-08-31 23:59,분식,195190.5705,454417.5157,분식,37741704,4.3
영업/정상,1,영업,070 75330410,91.85,120834.0,서울특별시 서대문구 창천동 72-6번지 제2호 (지상3층) ,서울특별시 서대문구 신촌로 75 (창천동제2호 (지상3층)),3789.0,홍콩반점0410신촌점,20181200000000.0,U,2018-12-15 2:40,중국식,194183.2095,450425.2169,중국식,-,-
영업/정상,1,영업,02  326 2292,25.28,120834.0,서울특별시 서대문구 창천동 52-8 1층 ,서울특별시 서대문구 연세로11길 10 (창천동 1층),3788.0,착한식당,20210400000000.0,U,2021-04-04 2:40,호프/통닭,194301.9739,450755.5966,호프/통닭,32900897,-
영업/정상,1,영업,,19.8,120841.0,서울특별시 서대문구 홍은동 9-133 ,서울특별시 서대문구 포방터길 47 1층 (홍은동),3605.0,정푸드,20220200000000.0,U,2022-02-22 2:40,한식,195426.365,455171.6659,한식,13347511,-
영업/정상,1,영업,,77.0,120012.0,서울특별시 서대문구 충정로2가 35번지 ,서울특별시 서대문구 충정로11길 20 자상1층 101호 (충정로2가),3735.0,전 생에 밀가루,20120700000000.0,I,2018-08-31 23:59,한식,196861.2268,451478.0005,한식,104756278,-
영업/정상,1,영업,,59.4,120827.0,서울특별시 서대문구 연희동 719-18 ,서울특별시 서대문구 홍연길 87 지층 (연희동),3696.0,티티카카,20201100000000.0,I,2020-11-12 0:23,한식,193856.6526,452735.1488,한식,-,-
영업/정상,1,영업,203926679,31.21,120833.0,서울특별시 서대문구 창천동 2-23번지 ,서울특별시 서대문구 명물길 49 (창천동),3776.0,양,20141000000000.0,I,2018-08-31 23:59,일식,194531.0226,450739.6414,일식,36943314,-
영업/정상,1,영업,,29.0,120833.0,서울특별시 서대문구 창천동 20-26 신촌르메이에르타운3 B201호,서울특별시 서대문구 신촌로 127 신촌르메이에르타운3 지하2층 201호 (창천동),3780.0,삼팔에프엔비(삼팔F&B),20210100000000.0,U,2021-01-16 2:40,한식,194635.3717,450469.6108,한식,-,-
영업/정상,1,영업,7377888,29.7,120853.0,서울특별시 서대문구 홍제동 93-2번지 ,,,덕양,20120900000000.0,I,2018-08-31 23:59,한식,195410.8383,453528.0174,한식,18754469,-
영업/정상,1,영업,02  337 1090,50.36,120834.0,서울특별시 서대문구 창천동 52-63번지 1층 전체 ,서울특별시 서대문구 연세로7안길 19 1층 (창천동),3788.0,포차천국 신촌점,20180800000000.0,I,2018-08-31 23:59,한식,194252.3513,450641.9488,한식,452816767,4.41
영업/정상,1,영업,02  332 4479,58.5,120834.0,서울특별시 서대문구 창천동 52-47 2층 전체 ,서울특별시 서대문구 연세로7안길 7 2층 (창천동),3788.0,국제통닭 신촌점,20220100000000.0,U,2022-01-07 2:40,호프/통닭,194292.4097,450640.6948,호프/통닭,1468502644,4.4
영업/정상,1,영업,02 3133890,48.66,120013.0,서울특별시 서대문구 충정로3가 3-25 188 ,서울특별시 서대문구 경기대로 39 (충정로3가188),3752.0,날아라분식,20210500000000.0,U,2021-05-08 2:40,일식,196563.3374,451188.9226,일식,18203991,4.11
영업/정상,1,영업,,50.53,120825.0,서울특별시 서대문구 연희동 190-14 ,서울특별시 서대문구 연희로11가길 39 1층 102호 (연희동),3707.0,사모님 돈가스,20210500000000.0,U,2021-05-27 2:40,기타,193576.7518,451607.1766,기타,1124778808,4.8
영업/정상,1,영업,,18.0,120831.0,서울특별시 서대문구 연희동 421-33 동신빌딩 1층 ,서울특별시 서대문구 성산로 325 동신빌딩 1층 (연희동),3707.0,챙스베리,20220100000000.0,I,2022-01-30 0:22,기타,193437.7076,451578.0218,기타,1164226605,-
영업/정상,1,영업,02  392 6311,82.64,120012.0,서울특별시 서대문구 충정로2가 99-11번지 (지상1층) ,서울특별시 서대문구 충정로9길 12 (충정로2가(지상1층)),3736.0,선진국 낙지마당,20140500000000.0,I,2018-08-31 23:59,한식,196815.4038,451360.2213,한식,19364829,4.28
영업/정상,1,영업,231452050,256.05,120706.0,서울특별시 서대문구 창천동 30-33번지 현대백화점 신촌점 ,서울특별시 서대문구 신촌로 83 10층 (창천동 현대백화점 신촌점 ),3789.0,차이(chai)797 현대신촌점,20200100000000.0,U,2020-02-01 2:40,중국식,194265.0676,450433.691,중국식,-,-
영업/정상,1,영업,,34.7,120857.0,서울특별시 서대문구 홍제동 302-1 ,서울특별시 서대문구 통일로 460 1층 (홍제동),3629.0,명성족발,20210400000000.0,I,2021-04-15 0:22,한식,194929.1184,454154.6123,한식,1180533847,4.24
영업/정상,1,영업,3761722,65.5,120848.0,서울특별시 서대문구 홍은동 402-11번지 ,서울특별시 서대문구 거북골로 7-7 (홍은동),3662.0,로사,20171100000000.0,I,2018-08-31 23:59,경양식,193439.2954,453172.8352,경양식,35021697,-
영업/정상,1,영업,,42.9,120825.0,서울특별시 서대문구 연희동 188-71번지 구옥좌측101호 ,서울특별시 서대문구 연희맛로 24 좌측101호 (연희동 구옥),3708.0,책바(chaeg bar),20150800000000.0,I,2018-08-31 23:59,기타,193775.5041,451619.2441,기타,-,-
영업/정상,1,영업,02  393 4460,93.8,120020.0,서울특별시 서대문구 미근동 31-2번지 효곡빌딩 3층 301호 ,서울특별시 서대문구 통일로 107-15 효곡빌딩 3층 301호 (미근동),3739.0,무어스(Moors),20181100000000.0,U,2018-11-22 2:37,호프/통닭,197028.7851,451351.9621,호프/통닭,-,-
영업/정상,1,영업,,69.56,120825.0,서울특별시 서대문구 연희동 133-26 인터오리진빌딩 ,서울특별시 서대문구 연희맛로 41 인터오리진빌딩 1층 (연희동),3703.0,비긴커피(BEGIN COFFEE),20220100000000.0,I,2022-01-19 0:22,기타,193836.1095,451799.4298,기타,-,-
영업/정상,1,영업,02  738 5293,20.0,120060.0,서울특별시 서대문구 옥천동 124-2번지 지층 ,서울특별시 서대문구 독립문로4길 5-6 지층 (옥천동),3744.0,디디치킨 독립문점,20170700000000.0,I,2018-08-31 23:59,호프/통닭,196405.7637,451975.2097,호프/통닭,37700554,4.31
영업/정상,1,영업,,77.27,120848.0,서울특별시 서대문구 홍은동 395-18번지 ,서울특별시 서대문구 가좌로 50 1층 (홍은동),3659.0,마포나루터,20200200000000.0,I,2020-02-09 0:23,한식,193780.4178,452893.6797,한식,1774051001,4.15
영업/정상,1,영업,,276.75,120834.0,서울특별시 서대문구 창천동 53-79 지하1층,서울특별시 서대문구 연세로11길 35 지하1층 (창천동),3787.0,뉴욕포차와치킨클럽,20220400000000.0,U,2021-12-03 21:00,호프/통닭,194165.4433,450735.3434,,-,-
영업/정상,1,영업,,25.6,120844.0,서울특별시 서대문구 홍은동 91-2,서울특별시 서대문구 통일로 495-1 1층 (홍은동),3647.0,피쉬앤칩스,20220500000000.0,I,2021-12-04 23:01,경양식,194706.0276,454431.7703,,1398587949,-
영업/정상,1,영업,02 7141704,42.72,120819.0,서울특별시 서대문구 북아현동 144-1번지 ,,,행운각,20190400000000.0,U,2019-04-21 2:40,중국식,196024.0491,450966.0775,중국식,-,-
영업/정상,1,영업,,62.23,120863.0,서울특별시 서대문구 홍제동 287-99번지 1층 ,서울특별시 서대문구 간호대로 48 1층 (홍제동),3617.0,문화촌갈매기,20160800000000.0,I,2018-08-31 23:59,한식,195244.2057,455029.8875,한식,1775251484,4.19
영업/정상,1,영업,02 3634375,67.35,120808.0,서울특별시 서대문구 대현동 56-141 1층 ,서울특별시 서대문구 이화여대5길 16 1층 (대현동),3766.0,아웃닭 이대점,20220100000000.0,U,2022-01-29 2:40,호프/통닭,195052.1568,450684.7327,호프/통닭,-,-
영업/정상,1,영업,02  323 8090,32.3,120825.0,서울특별시 서대문구 연희동 192-16 지하1층 ,서울특별시 서대문구 연희로11가길 47 (연희동 지하1층),3707.0,연희김밥,20210800000000.0,U,2021-08-28 2:40,한식,193545.1627,451576.9762,한식,1447626937,4.34
영업/정상,1,영업,7088019096,99.0,120807.0,서울특별시 서대문구 남가좌동 340-32 (지상1층) ,서울특별시 서대문구 증가로 122 (남가좌동(지상1층)),3666.0,큰맘할매순대국,20210800000000.0,U,2021-08-28 2:40,한식,193243.5521,452792.1314,한식,-,-
영업/정상,1,영업,,128.6,120833.0,서울특별시 서대문구 창천동 5-23번지 오시리스타워 1층 ,서울특별시 서대문구 명물길 62 오시리스타워 1층 (창천동),3777.0,화로상회 신촌점,20200100000000.0,U,2020-01-31 2:40,한식,194601.9861,450739.7946,한식,-,-
영업/정상,1,영업,,78.35,120834.0,서울특별시 서대문구 창천동 57-9 1층 ,서울특별시 서대문구 연세로5나길 6 1층 (창천동),3789.0,타오,20211000000000.0,I,2021-10-15 0:22,중국식,194267.9226,450533.5971,중국식,1153861853,-
영업/정상,1,영업,02  312 4846,97.76,120170.0,서울특별시 서대문구 대현동 144번지 파비상가동 106호 161호 168호~178호 157호~159호 ,서울특별시 서대문구 이화여대길 50-5 (대현동 파비상가동 106호 161호 168호~178호 157호~159호),3764.0,(주)행복쉼터,20181200000000.0,U,2018-12-12 2:40,기타,195332.1234,450806.0584,기타,-,-
영업/정상,1,영업,203083777,39.6,120807.0,서울특별시 서대문구 남가좌동 339-34번지 ,서울특별시 서대문구 증가로 116 (남가좌동),3666.0,숯불꼼장어구이,20080900000000.0,I,2018-08-31 23:59,한식,193288.988,452760.285,한식,20936029,4.14
영업/정상,1,영업,203921991,130.78,120809.0,서울특별시 서대문구 대현동 104-26번지 ,,,피아모,20171100000000.0,I,2018-08-31 23:59,경양식,194847.2094,450529.6293,경양식,-,-
영업/정상,1,영업,,12.0,120816.0,서울특별시 서대문구 북가좌동 371-12 국제빌딩 B101호,서울특별시 서대문구 수색로 144 국제빌딩 B101호 (북가좌동),3714.0,압구정등갈비,20220100000000.0,I,2022-01-07 0:22,한식,191559.9181,452563.2918,한식,1148763665,-
영업/정상,1,영업,,30.0,120824.0,서울특별시 서대문구 연희동 81-18 주영빌딩 1층 1호,서울특별시 서대문구 연희로 153 주영빌딩 1층 1호 (연희동),3699.0,아파트,20220400000000.0,U,2021-12-03 21:00,한식,194109.1564,452099.6921,,36175171,-
영업/정상,1,영업,02  332 2351,63.1,120836.0,서울특별시 서대문구 창천동 510-5번지 1층 일부 ,서울특별시 서대문구 신촌로 5 1층 (창천동),3785.0,가츠몽 동교동삼거리점,20190600000000.0,U,2019-06-27 2:40,분식,193542.1146,450714.3234,분식,-,-
영업/정상,1,영업,02 3625090,38.04,120050.0,서울특별시 서대문구 냉천동 244 1층,서울특별시 서대문구 통일로 143 1층 (냉천동),3735.0,크로와플 마침내 카페,20220400000000.0,U,2021-12-03 23:06,분식,196846.6223,451647.5306,,1484596233,-
영업/정상,1,영업,,56.28,120834.0,서울특별시 서대문구 창천동 52-91 ,서울특별시 서대문구 연세로7안길 25 1층 (창천동),3788.0,구르미네,20200900000000.0,U,2020-09-20 2:40,분식,194225.1076,450642.0271,분식,1186084744,4.97
영업/정상,1,영업,,8.48,120808.0,서울특별시 서대문구 대현동 60-11,서울특별시 서대문구 신촌역로 22-5 1층 23호 (대현동),3766.0,푸드대장,20220800000000.0,I,2021-12-07 23:01,한식,194955.4064,450620.4637,,-,-
영업/정상,1,영업,,87.8,120829.0,서울특별시 서대문구 연희동 138-46번지 ,서울특별시 서대문구 연희로28길 3 (연희동),3720.0,카페로뎀바이예다움,20130300000000.0,I,2018-08-31 23:59,기타,194264.4397,452481.2815,기타,-,-
영업/정상,1,영업,02  306 8338,73.6,120807.0,서울특별시 서대문구 남가좌동 343-24번지 지상1층 ,서울특별시 서대문구 증가로10길 23 (남가좌동지상1층),3665.0,킹콩부대찌개 명지대점,20200400000000.0,U,2020-04-10 2:40,기타,193177.5247,452917.0429,기타,1364845413,4.37
영업/정상,1,영업,02 3130190,56.0,120050.0,서울특별시 서대문구 냉천동 184-29번지 1층 ,서울특별시 서대문구 통일로9안길 22 1층 (냉천동),3735.0,원조부안집 서대문점,20200200000000.0,U,2020-02-05 2:40,한식,196852.5083,451560.1292,한식,1587078945,4.6
영업/정상,1,영업,02  304 0936,80.57,120848.0,서울특별시 서대문구 홍은동 402-15 지상2층 ,서울특별시 서대문구 가좌로 91 (홍은동),3662.0,김제식당,20200900000000.0,U,2020-09-16 2:40,한식,193492.3169,453187.5862,한식,1070161948,4.23
영업/정상,1,영업,02  305 0077,38.88,120805.0,서울특별시 서대문구 남가좌동 198-20 1층 ,서울특별시 서대문구 모래내로15길 46-1 1층 (남가좌동),3710.0,참숯 돼지갈비 소갈비살,20200600000000.0,U,2020-06-27 2:40,한식,192842.1544,452395.6293,한식,346971539,4.41
영업/정상,1,영업,,23.1,120030.0,서울특별시 서대문구 합동 31-13,서울특별시 서대문구 서소문로 43-45 2층 D-4호 (합동),3741.0,머니파스타 충정로점,20220600000000.0,I,2021-12-05 22:05,경양식,196838.683,450945.3304,,-,-
영업/정상,1,영업,,23.1,120812.0,서울특별시 서대문구 북가좌동 293-13번지 1층 ,서울특별시 서대문구 증가로25길 26 1층 (북가좌동),3682.0,친구네 포차,20171000000000.0,I,2018-08-31 23:59,호프/통닭,192227.3386,453218.8997,호프/통닭,1785690885,4.63
영업/정상,1,영업,,56.0,120040.0,서울특별시 서대문구 천연동 10-2번지 ,서울특별시 서대문구 통일로11길 7 지상1층 (천연동),3734.0,304 TAPROOM(304 탭룸),20190700000000.0,I,2019-07-24 2:21,경양식,196627.1132,451880.3612,경양식,-,-
영업/정상,1,영업,02 3320822,23.1,120827.0,서울특별시 서대문구 연희동 169-23 ,서울특별시 서대문구 홍제천로 208 (연희동),3660.0,우리황태,20210300000000.0,U,2021-03-07 2:40,한식,194257.6807,453019.2077,한식,1393142634,4.36
영업/정상,1,영업,02  31411367,62.0,120834.0,서울특별시 서대문구 창천동 70-39번지 1~2층 ,서울특별시 서대문구 성산로22길 36 1~2층 (창천동),3782.0,티문(Tmoon),20180400000000.0,I,2018-08-31 23:59,경양식,194122.6548,450781.412,경양식,-,-
영업/정상,1,영업,02 3245511,112.44,120825.0,서울특별시 서대문구 연희동 189-11 ,서울특별시 서대문구 연희맛로 7 (연희동),3707.0,민스키친,20210200000000.0,U,2021-02-04 2:40,한식,193631.8039,451553.9405,한식,21259049,4.37
