,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
610,영업,02  567 6944,35.22,135930.0,서울특별시 강남구 역삼동 797-3 ,서울특별시 강남구 논현로 333 지상1층 102호 (역삼동),6248.0,넙딱집,20200800000000.0,U,2020-08-12 2:40,한식,203413.0649,443641.82,한식,1474890808,4.18
611,영업,02  539 6666,160.35,135915.0,서울특별시 강남구 역삼동 673-38 ,서울특별시 강남구 테헤란로37길 23 지하1층 (역삼동),6139.0,신라 한식 뷔페,20200800000000.0,I,2020-08-22 0:23,한식,203488.8366,444615.1031,한식,1714684774,4.25
612,영업,,66.0,135825.0,서울특별시 강남구 논현동 143-9번지 지상2층 ,서울특별시 강남구 강남대로124길 3-9 지상2층 (논현동),6114.0,아나고야,20180300000000.0,I,2018-08-31 23:59,한식,201948.1217,445234.6337,한식,32350199,4.3
613,영업,02 5468545,235.61,135878.0,서울특별시 강남구 삼성동 149-24번지 지하1층 ,서울특별시 강남구 봉은사로82길 31 (삼성동지하1층),6165.0,토크투겟허,20200300000000.0,U,2020-03-22 2:40,경양식,204856.7363,445447.1078,경양식,-,-
614,영업,,42.97,135815.0,서울특별시 강남구 논현동 39-5 ,서울특별시 강남구 학동로21길 13 지상1층 (논현동),6045.0,더스퀘어(The Square),20211100000000.0,I,2021-11-17 0:22,기타,202380.0216,445754.2163,기타,-,-
615,영업,205620640,35.49,135835.0,서울특별시 강남구 대치동 316번지 ,서울특별시 강남구 삼성로 212 비동 지상2층 235호 (대치동 은마상가비부럭),6284.0,고향집,20200100000000.0,U,2020-01-18 2:40,한식,205707.0894,443914.1941,한식,11716175,4.37
616,영업,02 5174433,211.26,135897.0,서울특별시 강남구 신사동 662-6 ,서울특별시 강남구 언주로172길 55 지상2층 (신사동),6018.0,돈으로가,20210200000000.0,U,2021-02-21 2:40,경양식,203324.8155,447194.8937,경양식,-,-
617,영업,02  20506000,167.64,135910.0,서울특별시 강남구 역삼동 642 ,서울특별시 강남구 테헤란로25길 10 지상1층 (역삼동),6132.0,AC 라운지,20220200000000.0,U,2022-02-19 2:40,경양식,203065.4391,444338.7398,경양식,-,-
618,영업,,59.4,135569.0,서울특별시 강남구 역삼동 835-0 지상1층 ,서울특별시 강남구 도곡로7길 28 (역삼동지상1층),6255.0,밥밥디라라 역삼본점,20210500000000.0,U,2021-05-28 2:40,분식,202980.1028,443378.697,분식,1040097355,4.7
619,영업,25295253,91.67,135854.0,서울특별시 강남구 도곡동 412-5번지 지상1층 ,서울특별시 강남구 논현로38길 18 지상1층 (도곡동),6296.0,태영생막창,20180300000000.0,I,2018-08-31 23:59,한식,203738.3954,442556.0388,한식,952289193,4.47
620,영업,02  22260010,41.59,135994.0,서울특별시 강남구 개포동 186-1 개포빌딩 ,서울특별시 강남구 삼성로 38 개포빌딩 지상1층 110호 (개포동),6329.0,두마리찜닭 두찜 강남개포점,20210900000000.0,U,2021-09-19 2:40,한식,205838.5588,442943.8093,한식,-,-
621,영업,,13.88,135924.0,서울특별시 강남구 역삼동 736-58 대세빌딩,서울특별시 강남구 테헤란로26길 14 위워크빌딩 지하3층 206호 (역삼동),6236.0,런던케밥,20220500000000.0,I,2021-12-04 22:06,분식,203107.7068,444116.3045,,341956232,4.59
622,영업,,139.5,135872.0,서울특별시 강남구 삼성동 101-9번지 ,서울특별시 강남구 영동대로112길 61 지상3층 (삼성동),6083.0,일공,20180300000000.0,I,2018-08-31 23:59,중국식,205695.1206,445975.0123,중국식,21823719,4.28
623,영업,220517885,73.0,135881.0,서울특별시 강남구 삼성동 165-3번지 ,서울특별시 강남구 봉은사로112길 12 1층 (삼성동),6172.0,iL COFFEE(일커피),20160300000000.0,I,2018-08-31 23:59,기타,205672.6103,445766.0099,기타,-,-
624,영업,,50.46,135841.0,서울특별시 강남구 대치동 893 롯데캐슬아파트 ,서울특별시 강남구 삼성로85길 11 비08호 (대치동 롯데캐슬아파트),6195.0,빈센트 포스코점,20200700000000.0,I,2020-08-01 0:23,경양식,204921.5013,444728.0942,경양식,-,-
625,영업,,89.9,135513.0,서울특별시 강남구 역삼동 700-33번지 지상2층 ,서울특별시 강남구 테헤란로43길 17 (역삼동지상2층),6147.0,포베이,20100600000000.0,I,2018-08-31 23:59,경양식,203793.1027,444692.6806,경양식,35928933,4.09
626,영업,02  562 0337,48.26,135998.0,서울특별시 강남구 대치동 936-31 ,서울특별시 강남구 선릉로 310 (대치동),6206.0,전가 BY 서초집,20201200000000.0,U,2020-12-03 2:40,경양식,204614.1344,443913.7782,경양식,-,-
627,영업,,38.84,135958.0,서울특별시 강남구 청담동 133-6번지 승창상가 102호 ,서울특별시 강남구 학동로101길 7 (청담동승창상가 102호),6075.0,오대리국수,20130800000000.0,I,2018-08-31 23:59,분식,205024.6206,446516.7585,분식,1310048544,4.31
628,영업,,125.23,135836.0,서울특별시 강남구 대치동 507번지 월플러스상가 지하1층 104호,서울특별시 강남구 남부순환로 2936 지하1층 104호 (대치동),6291.0,스시하루,20151100000000.0,I,2018-08-31 23:59,통닭(치킨),205405.125,443463.355,통닭(치킨),37433298,4.21
629,영업,,59.4,135816.0,서울특별시 강남구 논현동 60-11번지 혜창빌딩 ,서울특별시 강남구 논현로150길 13 혜창빌딩 지상1층 (논현동),6047.0,숯칼 도산 숯닭갈비,20200600000000.0,I,2020-06-04 0:23,한식,202545.4739,446358.2256,한식,-,-
630,영업,02 5514893,893.79,,,서울특별시 강남구 테헤란로87길 46 지상4층 (삼성동 호텔오크우드),6164.0,오크레스토랑앤바,20210700000000.0,U,2021-07-10 2:40,경양식,205259.5276,445361.9371,경양식,-,-
631,영업,02  543 7760,199.86,135995.0,서울특별시 강남구 논현동 74 PATIO7,서울특별시 강남구 논현로 736 지하1층 (논현동),6049.0,빌리언스 라운지(Billions lounge),20220400000000.0,U,2021-12-03 22:07,기타,202516.6466,446175.6716,,-,-
632,영업,02  512 3694,282.24,135897.0,서울특별시 강남구 신사동 651-15번지 ,서울특별시 강남구 도산대로49길 3 지하2층 (신사동),6021.0,만화까페 콩툰,20150700000000.0,I,2018-08-31 23:59,기타,203201.4985,446758.2952,기타,-,-
633,영업,02  557 5622,163.97,135841.0,서울특별시 강남구 대치동 911-8번지 지하1층 ,서울특별시 강남구 역삼로 450 (대치동지하1층),6201.0,대치정육식당,20191200000000.0,U,2019-12-20 2:40,분식,204920.1471,444442.8485,분식,11847175,4.59
634,영업,02 5488970,50.75,135825.0,서울특별시 강남구 논현동 144-1번지 ,서울특별시 강남구 학동로2길 29 (논현동),6114.0,한울 닭갈비,20200100000000.0,U,2020-01-18 2:40,한식,201974.6559,445262.6936,한식,1217767512,4.24
635,영업,070 41394330,261.95,135932.0,서울특별시 강남구 역삼동 819-5 KG Tower,서울특별시 강남구 테헤란로5길 7 KG Tower 지상1층 (역삼동),6134.0,엔젤카페 강남점,20220600000000.0,U,2021-12-05 23:08,기타,202516.4021,444117.5488,,1843653554,-
636,영업,,40.8,135935.0,서울특별시 강남구 역삼동 827-25,서울특별시 강남구 테헤란로6길 46 지상1층 101호 (역삼동),6240.0,해골피자 강남점,20220700000000.0,U,2021-12-07 0:08,기타,202710.8585,443721.5045,,1688485007,5
637,영업,,40.0,135829.0,서울특별시 강남구 논현동 215-15 ,서울특별시 강남구 논현로124길 5 지상2층 201-17호 (논현동),6105.0,와플본가,20220100000000.0,I,2022-01-14 0:22,한식,202766.247,445582.0189,한식,-,-
638,영업,34451598,141.0,135822.0,서울특별시 강남구 논현동 122-18번지 1층 ,서울특별시 강남구 학동로6길 16 (논현동1층),6110.0,주식회사 원강,20180600000000.0,I,2018-08-31 23:59,한식,202044.65,445395.98,한식,-,-
639,영업,,67.32,135887.0,서울특별시 강남구 신사동 510-11번지 ,서울특별시 강남구 압구정로2길 46 1층 14호 (신사동 강남상가),6034.0,담소사골순대 신사1호점,20180200000000.0,I,2018-08-31 23:59,기타,201757.4941,446282.4545,기타,1557305276,4.35
640,영업,02 5158396,52.92,135827.0,서울특별시 강남구 논현동 184-0번지 ,서울특별시 강남구 강남대로116길 8 (논현동),6120.0,노랑통닭,20190700000000.0,U,2019-07-24 2:40,경양식,202119.944,444877.8824,경양식,36917336,4.32
641,영업,02  556 0224,92.56,135840.0,서울특별시 강남구 대치동 899-4번지 지상2층 ,서울특별시 강남구 역삼로63길 21 (대치동지상2층),6198.0,니뽕내뽕(선릉점),20170400000000.0,I,2018-08-31 23:59,경양식,204515.6371,444482.7186,경양식,-,-
642,영업,,69.3,135961.0,서울특별시 강남구 개포동 1177번지 ,서울특별시 강남구 논현로8길 50 1층 (개포동),6314.0,호식이 두마리치킨 개포1호점,20200300000000.0,I,2020-03-15 0:23,호프/통닭,204599.8703,441379.9579,호프/통닭,36071450,4.43
643,영업,,25.0,135841.0,서울특별시 강남구 대치동 911-13번지 ,서울특별시 강남구 역삼로 452 지상1층 103호 (대치동),6201.0,지미스 타코(Jimmy's Tacos),20170600000000.0,I,2018-08-31 23:59,경양식,204941.0495,444443.7978,경양식,-,-
644,영업,,244.85,135954.0,서울특별시 강남구 청담동 88번지 ,서울특별시 강남구 선릉로158길 10 지하2층 (청담동),6014.0,오통영 청담점,20150200000000.0,I,2018-08-31 23:59,한식,203540.1388,447021.1855,한식,36459034,4.36
645,영업,,11.9,135748.0,서울특별시 강남구 역삼동 648-23 여삼빌딩 ,서울특별시 강남구 테헤란로 123 여삼빌딩 지하1층 주방7호 (역삼동),6133.0,레드락코리아(Red Rock Korea),20201000000000.0,I,2020-10-08 0:23,한식,202716.535,444150.93,한식,-,-
646,영업,,161.98,135846.0,서울특별시 강남구 대치동 945-5 ,서울특별시 강남구 테헤란로 528 1층 101호 (대치동),6181.0,파리크라상 키친 삼성역점,20210400000000.0,U,2021-04-04 2:40,경양식,205404.286,445103.1786,경양식,-,-
647,영업,,132.0,135814.0,서울특별시 강남구 논현동 20번지 ,서울특별시 강남구 강남대로140길 6 지하1층 (논현동),6043.0,삼삼 푸드앤드링스(33 food & Drinks),20180800000000.0,I,2018-08-31 23:59,경양식,201788.5067,445720.541,경양식,-,-
648,영업,02  518 0082,36.0,135820.0,서울특별시 강남구 논현동 111-22 ,서울특별시 강남구 선릉로 717 지상1층 102호 (논현동),6059.0,닭장수和 후라이드,20211000000000.0,I,2021-10-15 0:22,호프/통닭,203510.3822,446273.7914,호프/통닭,-,-
649,영업,02  32886678,113.36,135878.0,서울특별시 강남구 삼성동 153-6 화인빌딩 ,서울특별시 강남구 삼성로100길 23-11 화인빌딩 지상1층 (삼성동),6166.0,호랑이초밥,20220100000000.0,U,2022-01-16 2:40,한식,204962.1466,445395.657,한식,1824273937,-
650,영업,,2.7,135814.0,서울특별시 강남구 논현동 20-9 ,서울특별시 강남구 강남대로136길 5-4 지하1층 14호 (논현동),6043.0,순딜리버리 14호점,20201100000000.0,I,2020-11-08 0:23,중국식,201815.5144,445681.1051,중국식,-,-
651,영업,,362.89,135955.0,서울특별시 강남구 청담동 118-4 1층 ,서울특별시 강남구 도산대로81길 25 1층 (청담동),6011.0,벽제갈비,20220300000000.0,U,2022-03-19 2:40,한식,204091.0375,447088.522,한식,12973777,4.51
652,영업,,160.0,135840.0,서울특별시 강남구 대치동 894-3 대치빌딩,서울특별시 강남구 삼성로85길 19 대치빌딩 지상1층 (대치동),6196.0,태진참치,20220600000000.0,I,2021-12-05 23:08,일식,204858.3441,444723.1031,,1483421529,-
653,영업,02 5670096,77.36,135937.0,서울특별시 강남구 역삼동 837-1번지 ,서울특별시 강남구 강남대로66길 6 (역삼동),6253.0,짬뽕의전설,20080900000000.0,I,2018-08-31 23:59,경양식,202712.185,443274.78,경양식,-,-
654,영업,,74.0,135954.0,서울특별시 강남구 청담동 91-8,서울특별시 강남구 도산대로 429 지상1층 (청담동),6016.0,피팝 더 청담,20220400000000.0,U,2021-12-03 22:09,기타,203711.9896,446865.4161,,1320594459,-
655,영업,,108.27,135952.0,서울특별시 강남구 청담동 57번지 지하1층 ,서울특별시 강남구 도산대로98길 11 지하1층 (청담동),6071.0,재즈잇업,20160300000000.0,I,2018-08-31 23:59,기타,204474.2512,446837.8285,기타,1874563906,-
656,영업,,70.0,135878.0,서울특별시 강남구 삼성동 152-64 ,서울특별시 강남구 삼성로104길 14 1층 (삼성동),6166.0,미노센,20200800000000.0,U,2020-08-20 2:40,기타,204873.2407,445410.8181,기타,1879375134,4.29
657,영업,,65.47,135935.0,서울특별시 강남구 역삼동 828-21 지상107호 ,서울특별시 강남구 테헤란로10길 25 (역삼동지상107호),6239.0,소풍,20211100000000.0,U,2021-12-01 2:40,분식,202849.5416,443930.6528,분식,1707318527,4.31
658,영업,,71.0,135928.0,서울특별시 강남구 역삼동 774-13 프리타운빌라 ,서울특별시 강남구 언주로71길 27 지상1층 101호 (역삼동 프리타운빌라),6226.0,건강밥상,20211200000000.0,I,2021-12-07 0:22,한식,203725.3947,443828.5472,한식,1568424355,4.46
659,영업,,97.52,135895.0,서울특별시 강남구 신사동 624-13번지 ,서울특별시 강남구 언주로165길 9 1층 (신사동),6023.0,쿠시마사,20181000000000.0,I,2018-10-07 2:37,일식,202789.513,447059.7572,일식,37603471,-
660,영업,,39.59,135825.0,서울특별시 강남구 논현동 166-4 지상1층,서울특별시 강남구 강남대로122길 20 (논현동지상1층),6119.0,프로간장새우 1호점,20220500000000.0,U,2021-12-04 22:06,한식,202107.142,445093.0422,,-,-
661,영업,,47.15,135860.0,서울특별시 강남구 도곡동 955-10 ,서울특별시 강남구 남부순환로359길 17 지상1층 (도곡동),6267.0,루엔 쿡,20210100000000.0,U,2021-01-30 2:40,한식,203133.3665,442648.2003,한식,-,-
662,영업,,21.6,135906.0,서울특별시 강남구 압구정동 494번지 ,서울특별시 강남구 압구정로 343 지하1층 (압구정동),6008.0,속초코다리냉면,20170300000000.0,I,2018-08-31 23:59,한식,203470.8484,447369.5799,한식,36711984,4.48
663,영업,5123494,181.8,135900.0,서울특별시 강남구 압구정동 429-0번지 현대백화점지상5층 ,서울특별시 강남구 압구정로 165 (압구정동현대백화점지상5층),6001.0,일치프리아니 현대압구정점,20190500000000.0,U,2019-05-30 2:40,경양식,202358.5057,447232.9557,경양식,-,-
664,영업,02  555 4675,47.31,135881.0,서울특별시 강남구 삼성동 166-6 ,서울특별시 강남구 봉은사로114길 42 지상1층 101호 (삼성동),6172.0,곱창과 순대국,20211100000000.0,I,2021-11-07 0:22,한식,205707.361,445550.6027,한식,1542496600,-
665,영업,,14.19,135947.0,서울특별시 강남구 일원동 716번지 목련상가 지하1층 1516 ,서울특별시 강남구 광평로19길 15 지하1층 1516호 (일원동 목련상가),6355.0,전주식당,20140800000000.0,I,2018-08-31 23:59,한식,207472.4723,442520.8213,한식,11600767,4.44
666,영업,,132.74,135878.0,서울특별시 강남구 삼성동 153-54번지 지상1층 ,서울특별시 강남구 테헤란로87길 41 지상1층 (삼성동),6166.0,디오엠 삼성1,20180700000000.0,I,2018-08-31 23:59,경양식,205024.1702,445363.8986,경양식,-,-
667,영업,,95.0,135854.0,서울특별시 강남구 도곡동 420-7번지 ,서울특별시 강남구 논현로30길 50 지상2층 (도곡동),6301.0,치와와,20190200000000.0,U,2019-02-28 2:40,외국음식전문점(인도태국등),203976.6893,442533.4809,외국음식전문점(인도태국등),1472353747,-
668,영업,,43.23,135920.0,서울특별시 강남구 역삼동 719-24 역삼역센트럴푸르지오,서울특별시 강남구 언주로85길 32 역삼역센트럴푸르지오 지하1층 B127호 (역삼동),6221.0,슈퍼키친도시락 강남1호점,20220800000000.0,I,2021-12-07 23:03,한식,203519.2709,444294.8425,,-,-
669,영업,,132.24,135190.0,서울특별시 강남구 세곡동 513번지 ,서울특별시 강남구 헌릉로570길 30 2층 203호 (세곡동 세곡프로데코빌딩),6365.0,촌돈,20150100000000.0,I,2018-08-31 23:59,한식,209036.8556,440114.7235,한식,-,-
670,영업,,123.36,135896.0,서울특별시 강남구 신사동 636-16 ,서울특별시 강남구 언주로172길 14 지상1층 (신사동),6017.0,하네,20211100000000.0,U,2021-11-26 2:40,일식,203014.3983,447266.4323,일식,1248190083,4.6
671,영업,,267.23,135954.0,서울특별시 강남구 청담동 88-10 ,서울특별시 강남구 선릉로152길 15 2층 (청담동),6014.0,바 탄(BAR TANN),20201000000000.0,I,2020-10-07 0:23,경양식,203523.7984,446896.7846,경양식,-,-
672,영업,,11.4,135918.0,서울특별시 강남구 역삼동 707-34 한신인터밸리24빌딩,서울특별시 강남구 테헤란로 322 한신인터밸리24빌딩 지하2층 비137호 (역삼동),6211.0,남촌탕반(湯飯),20220400000000.0,I,2021-12-03 22:09,한식,204044.7899,444529.8404,,-,-
