,업소아이디,업소명,분류코드,분류코드명,업소 주소,업소 전화번호,찾아오시는 길,업소정보,자랑거리,추천수,기준년월,업소 사진,위도,경도,행정구,행정동,검색명,식당아이디
339,8512,숙아채 콩나물국밥(개포),1,한식,서울특별시 강남구 개포로20길 17 (개포동),02-571-4441,포이사거리에서 개포4동 주민센터쪽으로 150m 우측 국민은행골목 뒷쪽으로가면 보임,영업시간 : 6:00~10:00 좌석수 : 70석 휴무일 : 없음 배달 : 불가능 예약 : 불가능 카드 : 가능 주차 : 가능 홈페이지 주소 : 전자우편주소 :       ,깨끗한 식당 분위기와 시원한 콩나물국밥을 저렴하게 판매하고 있다.,2,21-2,http://tearstop.seoul.go.kr/mulga/photo/20140429163250.jpg,37.47775738,127.0478334,강남구,개포동,강남구 개포동 숙아채 콩나물국밥(개포),-
340,9013,착한우동짜장,2,중식,서울특별시 관악구 신림로 255 (신림동),없음,신림역 3번출구에서 서울대 방향으로 1정거장(서원동 문화교 앞) 서원동 주민센터 건너편),영업시간 : 10:00~22:00 좌석수 : 12석 휴무일 : 휴무일 없음 배달 : 무 예약 : 무 카드 : 무(현금만 가능) 주차 : 어려움 홈페이지 주소 : 전자우편주소 : 기타 : ,가격이 관악구 평균 15%이상 저렴함,1,21-2,http://tearstop.seoul.go.kr/mulga/photo/20160523145836.JPG,37.47777152,126.9327421,관악구,신림동,관악구 신림동 착한우동짜장,-
341,9012,형제갈비,1,한식,서울특별시 구로구 구로동로18길 20-6 (구로동),02-868-1354,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :    ,,1,21-2,http://tearstop.seoul.go.kr/mulga/photo/20161007145837.jpg,37.48774843,126.8854723,구로구,구로동,구로구 구로동 형제갈비,1387047844
342,9093,대호식당,1,한식,서울특별시 금천구 가산로3길 55 (독산동),02-864-5623,,영업시간 : 12:00~22:00 좌석수 : 휴무일 : 배달 : 가능 예약 : 카드 : 주차 : 불가 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20170914134914.png,37.47216839,126.8925028,금천구,독산동,금천구 독산동 대호식당,1387446523
343,9140,엄마손밥상,1,한식,서울특별시 서대문구 응암로1길 9-1 (북가좌동),302-3486,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.58112813,126.9111191,서대문구,북가좌동,서대문구 북가좌동 엄마손밥상,-
344,9284,성상등갈비,1,한식,서울특별시 동작구 신대방길 108 (신대방동),848-1151,,저렴 ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190923091037.jpg,37.49036279,126.9085146,동작구,신대방동,동작구 신대방동 성상등갈비,13501543
345,9318,궁중순대보쌈,1,한식,서울특별시 동작구 등용로14길 60 (노량진동),812-0262,,저렴한 가격 깨끗한 위생  ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190923095929.png,37.51224548,126.9348316,동작구,노량진동,동작구 노량진동 궁중순대보쌈,13053480
346,9465,명동찌개마을,1,한식,서울특별시 서울 강동구 성안로3길 91,02-476-8987,,null   ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220527141638.jpg,37.52736623,127.1249204,강동구,성내동,강동구 성내동 명동찌개마을,18624070
347,9288,내고향 나주곰탕,1,한식,서울특별시 동작구 사당로 183 (사당동),3476-2999,,null ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190923091739.jpg,37.48601807,126.9691465,동작구,사당동,동작구 사당동 내고향 나주곰탕,-
348,9289,은혜식당,1,한식,서울특별시 동작구 사당로9가길 55 (사당동 대창센시티아파트),592-8007,,null   ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190923091903.jpg,37.48690798,126.9683943,동작구,사당동,동작구 사당동 은혜식당,19033349
349,9317,화풍정,1,한식,서울특별시 동작구 상도로 102 (상도동),814-3392,,저렴한 가격 깨끗한 위생,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190923095757.jpg,37.4999427,126.9317763,동작구,상도동,동작구 상도동 화풍정,13124594
350,9322,우리 콩사랑,1,한식,서울특별시 동작구 신대방2길 3 (신대방동),846-8116,,저렴한 가격 깨끗한 위생 ,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190923100434.png,37.4879195,126.9126513,동작구,신대방동,동작구 신대방동 우리 콩사랑,-
351,9055,나드리식당,1,한식,서울특별시 강남구 선릉로6길 19 (개포동),00-000-0000,,영업시간 : 06:00 ~ 14:30 좌석수 : 휴무일 : 배달 : 불가능 예약 : 카드 : 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :     ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20170208124305.jpg,37.48327055,127.0623592,강남구,개포동,강남구 개포동 나드리식당,-
352,9285,이고시다,1,한식,서울특별시 동작구 여의대방로22길 98 (신대방동),821-7007,,,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190923091251.jpg,37.49776114,126.9254515,동작구,신대방동,동작구 신대방동 이고시다,12859870
353,9450,엉터리돼지갈비,1,한식,서울특별시 서대문구 포방터길71,02-379-1583,,영업시간 : 12:00 ~ 19:00 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20211210150231.jpg,37.59990795,126.949373,서대문구,홍은동,서대문구 홍은동 엉터리돼지갈비,-
354,9142,다미돈까스,3,경양식일식,서울특별시 서대문구 증가로 260 (북가좌동),373-3322,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.58389038,126.9114612,서대문구,북가좌동,서대문구 북가좌동 다미돈까스,-
355,9145,조정현갈비탕,1,한식,서울특별시 서대문구 명물길 43-3 (창천동),312-5408,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.55879637,126.9384856,서대문구,창천동,서대문구 창천동 조정현갈비탕,-
356,9017,도곡한우소머리국밥,1,한식,서울특별시 강남구 도곡로 172 (도곡동) 지상 1층,02-2057-0252,도곡로 골프로데오거리 중간쯤 뱅뱅사거리 못가서 신한은행도곡남지점옆,영업시간 :06:00~22:00 좌석수 : 휴무일 :연중무휴 배달 :불가능 예약 :가능 카드 :가능 주차 :1대가능 홈페이지 주소 : 전자우편주소 : 기타 :        ,다년간 정육식당을 운영하던 노하우로 엄선된 원재료 조달로 저렴한 가격과 맛을 자랑함,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20170404102708.jpg,37.49138725,127.0383251,강남구,도곡동,강남구 도곡동 도곡한우소머리국밥,31663241
357,9377,선우동가게,1,한식,서울특별시 남부순환로359길 10 지하1층,02-572-8887,,영업시간 :11:00~21:30 좌석수 : 휴무일 : 배달 :불가능 예약 : 카드 : 주차 :불가능 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20200513132617.jpg,37.48571498,127.0368072,강남구,도곡동,강남구 도곡동 선우동가게,-
358,9141,이삭칼국수,1,한식,서울특별시 서대문구 증가로 101 (남가좌동),3152-8882,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.57608444,126.9255504,서대문구,남가좌동,서대문구 남가좌동 이삭칼국수,1175597654
359,9203,착한생칼국수,1,한식,서울특별시 관악구 관천로 49 (신림동),없음,신림역 4번출구에서 300여미터 직진 신원시장 안쪽 초입에 위치 주차는 시장 옆 공영주차장 이용,영업시간 : 09:00 ~ 21:30 좌석수 : 25 ~ 30석 휴무일 : 둘째주 화요일(시장휴무일) 배달 : 불가 예약 :  카드 : 가능 주차 : 가능,▷ 신원시장내 위치 ▷ 평균가대비 10%이상 저렴 ▷ 사장님이 꾸준한 봉사활동중임,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20180714120608.jpg,37.48346152,126.9260231,관악구,신림동,관악구 신림동 착한생칼국수,36998476
360,9219,불암골 맛있는 집,1,한식,서울특별시 노원구 중계로16가길 17 (중계동),932-9988,,영업시간 : 11:00~14:30 휴무일 : 일요일 배달 : 불가 주차 : 어려움 ,가격이 저렴하고 친절함,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20180831095449.jpg,37.65085255,127.0821556,노원구,중계동,노원구 중계동 불암골 맛있는 집,11475554
361,9299,싸리골,1,한식,서울특별시 구로구 구로중앙로22길 7 (구로동),02-862-1323,,영업시간 : 10~21시 배달 : X 예약 : 예약가능 카드 : 사용가능. 제로페이 가능 주차 : 3대가능 ,좋은 식자재로 깨끗하게 음식을 만듦. 매일 다른 정식메뉴로 사람들에게 SNS마케팅을 함,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190923093304.jpg,37.49666455,126.8881315,구로구,구로동,구로구 구로동 싸리골,-
362,9300,향기가득한 인생감자탕,1,한식,서울특별시 동작구 상도로 319 (상도1동),824-5780,,저렴한 가격 깨끗한 위생,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190923093418.jpg,37.49965566,126.9510769,동작구,상도1동,동작구 상도1동 향기가득한 인생감자탕,-
363,9383,부부식당,1,한식,서울특별시 강남구 삼성로 343 지상1층 106호,02-563-9241,,영업시간 :11:00~19:00 좌석수 : 휴무일 : 배달 :불가능 예약 : 카드 : 주차 :가능(1대) 홈페이지 주소 : 전자우편주소 : 기타 :   ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20200513132823.jpg,37.5020724,127.0588155,강남구,대치동,강남구 대치동 부부식당,-
364,9179,예향,2,중식,서울특별시 강남구 역삼로7길 3 2층(역삼동),02-539-4431,,영업시간 : 10:00~22:00 좌석수 : 휴무일 : 배달 : 가능 예약 : 카드 : 주차 : 불가능 홈페이지 주소 : 전자우편주소 : 기타 :      ,가락시장에서 식자재 직접구입하여 신선한 재료 사용,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20180124141033.jpg,37.4942764,127.0330313,강남구,역삼동,강남구 역삼동 예향,1174818416
365,9032,만리장성,2,중식,서울특별시 서대문구 홍은중앙로 106 (홍은동),02-396-9970,,영업시간 : 07:00~21:00 좌석수 : 휴무일 : 배달 : O 예약 : O 카드 : O 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :  ,다양한 표창수상,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.59981292,126.9488021,서대문구,홍은동,서대문구 홍은동 만리장성,1946960078
366,9356,지리산 생고기,1,한식,서울특별시 밤고개로 1길 10 지하2층,02-2040-6776,,영업시간 :10:00~22:30 좌석수 : 휴무일 : 배달 :불가능 예약 : 카드 : 주차 :가능(2시간 무료) 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190924134401.jpg,37.48802449,127.1018445,강남구,수서동,강남구 수서동 지리산 생고기,-
367,9185,더스푼,1,한식,서울특별시 강남구 역삼로 517 (대치동),02-567-9889,,영업시간 : 11:00~13:00 좌석수 : 휴무일 : 배달 : 불가능 예약 : 카드 : 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :  ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20180124142243.jpg,37.50366973,127.0598721,강남구,대치동,강남구 대치동 더스푼,-
368,9224,신의주찹쌀순대감자탕,1,한식,서울특별시 강남구 테헤란로27길 22 (역삼동),02-508-0799,,영업시간 :24시간 좌석수 : 휴무일 : 배달 :불가능 예약 : 카드 : 주차 :가능 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20180927102231.jpg,37.50292148,127.0377516,강남구,역삼동,강남구 역삼동 신의주찹쌀순대감자탕,12850492
369,9207,보글보글 지글지글,1,한식,서울특별시 관악구 난우길 47 (신림동),02-3281-8253,난우초등학교 앞,영업시간 : 05:00 ~ 22:00 좌석수 : 36석 휴무일 : 일요일 배달 : 가능 예약 :  카드 : 가능 주차 : 불가,▷백반 메인 메뉴가 매일 다르며 반찬을 자율배식으로 원하는 만큼 취식 ▷가족경영으로 원가 절감,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20180716105756.jpg,37.47683169,126.9168997,관악구,신림동,관악구 신림동 보글보글 지글지글,-
370,9360,돈먹고돈내고,1,한식,서울특별시 강남구 언주로114길 5,02-514-1276,,영업시간 :11:30~22:00 좌석수 : 휴무일 : 배달 :불가능 예약 : 카드 : 주차 :가능(2대) 홈페이지 주소 : 전자우편주소 : 기타 :     ,신선한 재료로 정성껏 만들어 손님들에게 제공하고 있으며 저렴한 가격에 모심.,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190924140556.jpg,37.50993138,127.0380661,강남구,논현동,강남구 논현동 돈먹고돈내고,1562699288
371,9386,알리파스타,4,기타외식업(다방패스트푸드등),서울특별시 강남구 논현로151길 29 1층 101호,02-518-1125,,영업시간 :11:00~21:00 좌석수 : 휴무일 : 배달 :가능 예약 : 카드 : 주차 :불가능 홈페이지 주소 : 전자우편주소 : 기타 :    ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20200513132925.jpg,37.5196425,127.0257097,강남구,신사동,강남구 신사동 알리파스타,1131372520
372,9234,노다지,1,한식,서울특별시 강남구 개포로30길 6 (개포동),02-573-1008,,영업시간 :07:00~15:00 좌석수 : 휴무일 : 배달 :불가능 예약 : 카드 : 주차 :가능 홈페이지 주소 : 전자우편주소 : 기타 :    ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.47862998,127.0496316,강남구,개포동,강남구 개포동 노다지,1259551793
373,9292,남원집,1,한식,서울특별시 동작구 여의대방로24가길 8 (대방동),835-7066,,저렴한 가격 깨끗한 위생,저렴한 가격 깨끗한 위생,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190923092456.jpg,37.49856729,126.9210427,동작구,대방동,동작구 대방동 남원집,37943784
374,9372,남도전통순대명가,1,한식,서울특별시 중구 마른내로 121-1 (오장동),02-2277-4115,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20191010142616.jpg,37.56469941,127.0015615,중구,오장동,중구 오장동 남도전통순대명가,-
375,9033,어가네,1,한식,서울특별시 서대문구 모래내로 377-1 (홍제동),02-379-5612,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 : ,요일별로 다른메뉴지만 가격통일 ,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.58301197,126.9376204,서대문구,홍제동,서대문구 홍제동 어가네,-
376,9036,생삼이네,1,한식,서울특별시 서대문구 통일로37길 38 (홍제동),02-6337-8621,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/,37.58657197,126.9438996,서대문구,홍제동,서대문구 홍제동 생삼이네,-
377,9358,대청김밥,4,기타외식업(다방패스트푸드등),서울특별시 개포로621 SH 지하1층,02-226-2928,,영업시간 :07:00~20:00 좌석수 : 휴무일 : 배달 :불가능 예약 : 카드 : 주차 :불가능 홈페이지 주소 : 전자우편주소 : 기타 :,,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20190924135108.jpg,37.49413139,127.0787831,강남구,개포동,강남구 개포동 대청김밥,1670518861
378,9182,예자네밥상,1,한식,서울특별시 강남구 테헤란로114길 30 (대치동),02-553-4675,,영업시간 : 11:00~20:00 좌석수 : 휴무일 : 배달 : 불가능 예약 : 카드 : 주차 : 불가능 홈페이지 주소 : 전자우편주소 : 기타 :   ,하림닭을 사용하며 푸짐한 양을 자랑함,0,21-2,http://tearstop.seoul.go.kr/mulga/photo/20180124141757.jpg,37.50779999,127.0669973,강남구,대치동,강남구 대치동 예자네밥상,37997070
