,index,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,리뷰
474,554,영업,,73.26,156841,서울특별시 동작구 상도동 209-23 ,서울특별시 동작구 양녕로25길 2 2층 (상도동),7048.0,모두의 집밥,20211200000000.0,U,2021-12-26 2:40,한식,194940.2354,444041.6001,한식,1086476140,"[19, 2, 11, 9, 3, 2, '0', '0', 5, 2, '0', '0', '0', 7, 1]"
475,555,영업,,102.75,156816,서울특별시 동작구 사당동 130-25,서울특별시 동작구 동작대로27길 32 1층 (사당동),7008.0,북경양꼬치,20220500000000.0,U,2021-12-04 22:01,중국식,198182.8358,442826.268,,1077851376,"[38, 21, 5, 5, '0', 7, '0', '0', 9, 8, '0', '0', 3, 8, 7]"
476,557,영업,02  817 0037,71.9,156839,서울특별시 동작구 상도동 357-6 ,서울특별시 동작구 상도로19길 1 1층 (상도동),6950.0,찜마을,20201000000000.0,U,2020-11-01 2:40,한식,194151.7836,444487.9621,한식,38514734,"[44, 11, 2, 7, 2, 3, '0', 1, 2, 3, '0', '0', '0', 7, 2]"
477,559,영업,,37.5,156031,서울특별시 동작구 상도1동 266-1 희망하이츠빌 ,서울특별시 동작구 상도로37길 44 1층 102호 (상도1동 희망하이츠빌),6970.0,배달삼겹직구삼동작직영점,20201100000000.0,U,2020-11-13 2:40,한식,195601.9673,444193.5743,한식,1124696525,"[29, 2, 3, 6, 1, '0', '0', '0', '0', '0', '0', '0', '0', 1, '0']"
478,560,영업,02 8151884,80.75,156807,서울특별시 동작구 대방동 23 ,서울특별시 동작구 등용로 124 (대방동),6932.0,신나족발,20210900000000.0,U,2021-09-03 2:40,한식,193934.5998,445554.1966,한식,1573722635,"[46, 14, 11, 11, 3, 4, '0', '0', 1, 1, 1, '0', '0', 2, 3]"
479,561,영업,02 8259292,31.08,156813,서울특별시 동작구 노량진동 325-4,서울특별시 동작구 만양로3길 20 제1동 제2층 202호 (노량진동),6926.0,bhc치킨,20220300000000.0,U,2021-12-04 0:02,통닭(치킨),195173.4169,445112.843,,37667656,"[170, 46, 15, 22, 4, 12, 7, '0', 14, 17, 4, '0', 4, 26, 23]"
480,563,영업,205330594,71.41,156816,서울특별시 동작구 사당동 130-16번지 ,서울특별시 동작구 동작대로27길 20-7 (사당동),7008.0,바다회센타,20120800000000.0,I,2018-08-31 23:59,일식,198225.2356,442855.371,일식,1588469047,"[48, 26, 8, 6, 2, 5, 3, 2, 5, 13, '0', '0', 6, 20, 7]"
481,565,영업,,72.0,156883,서울특별시 동작구 사당동 236-16,서울특별시 동작구 솔밭로 59 1층 (사당동),7031.0,카페 파브,20220400000000.0,I,2021-12-03 23:06,기타,196955.9878,442192.3348,,1359226664,"['0', 22, 6, '0', '0', 18, 2, '0', 6, '0', '0', '0', '0', '0', '0']"
482,566,영업,,37.0,156838,서울특별시 동작구 상도동 204-74번지 ,서울특별시 동작구 장승배기로 44-1 1층 (상도동),6963.0,쭈대가제육대가,20200400000000.0,I,2020-05-01 0:23,식육(숯불구이),194706.5254,444413.3667,식육(숯불구이),1010968915,"[2, '0', '0', '0', '0', '0', '0', '0', 1, '0', '0', '0', '0', '0', '0']"
483,567,영업,02 8459687,37.8,156722,서울특별시 동작구 신대방동 713번지 롯데낙천대아파트 상가 지하12호 ,서울특별시 동작구 여의대방로10길 38 (신대방동롯데낙천대아파트 상가 지하12호),7064.0,국수나무,20160700000000.0,I,2018-08-31 23:59,분식,192295.1363,443573.3371,분식,37397408,"[86, 24, 26, 14, 32, 8, 4, '0', 5, '0', '0', '0', '0', 16, '0']"
484,568,영업,02 8211666,26.0,156832,서울특별시 동작구 상도동 356-211 ,서울특별시 동작구 상도로15길 39 (상도동),6951.0,남서울식당,20201200000000.0,U,2020-12-13 2:40,분식,194092.8378,444478.2631,분식,20876690,"[71, 10, 23, 8, 15, 1, '0', '0', 5, 1, 1, '0', '0', 9, 1]"
485,569,영업,7075012015,76.96,156030,서울특별시 동작구 상도동 489-8번지 청봉빌딩 ,서울특별시 동작구 상도로 368-1 지하1층 (상도동),7040.0,맥주창고,20180300000000.0,I,2018-08-31 23:59,호프/통닭,195832.775,443735.6918,호프/통닭,1349729863,"[1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
486,571,영업,,43.46,156802,서울특별시 동작구 노량진동 222-15 ,서울특별시 동작구 만양로8길 59 1층 (노량진동),6914.0,토종 순대국,20210500000000.0,I,2021-05-26 0:22,한식,195160.5975,445336.4254,한식,1672856754,"[10, 4, 1, 3, 4, 2, '0', '0', '0', '0', '0', '0', '0', 3, '0']"
487,572,영업,02 8215050,57.42,156030,서울특별시 동작구 상도동 323-4 ,서울특별시 동작구 국사봉1길 18 1003호 (상도동),7042.0,유가네한우곰탕,20210900000000.0,U,2021-09-25 2:40,한식,193712.6344,444071.4609,한식,1513817684,"[110, 35, 29, 45, 36, 18, '0', '0', 8, 6, 2, '0', 1, 22, 36]"
488,573,영업,02 8257201,38.42,156030,서울특별시 동작구 상도동 489-3 ,서울특별시 동작구 상도로62길 44 (상도동),7040.0,춘천닭갈비,20201200000000.0,U,2020-12-12 2:40,한식,195800.5237,443775.5045,한식,1080563095,"[41, 13, 9, 4, 2, 1, '0', 2, '0', 3, '0', '0', '0', 6, 3]"
489,574,영업,,20.0,156811,서울특별시 동작구 대방동 407-31 ,서울특별시 동작구 여의대방로24길 133 2층 (대방동),7055.0,푸드코트,20210100000000.0,I,2021-01-30 0:23,한식,193518.067,444123.5097,한식,32349760,"[381, 95, 151, 82, 288, 182, 40, 7, 45, 25, 58, '0', 12, 58, 368]"
490,575,영업,02537 9943,46.0,156816,서울특별시 동작구 사당동 139-19번지 외 1필지 1층 ,서울특별시 동작구 동작대로27다길 2 (사당동외 1필지 1층),7008.0,육쌈냉면,20200400000000.0,U,2020-05-01 2:40,한식,198194.8185,442802.6815,한식,20873032,"[83, 19, 21, 8, 18, 4, 1, '0', 3, '0', '0', '0', '0', 2, '0']"
491,576,영업,02 5253384,1385.28,156824,서울특별시 동작구 사당동 1008-22번지 ,서울특별시 동작구 동작대로 59 (사당동),7014.0,아르테스 웨딩홀,20180500000000.0,I,2018-08-31 23:59,뷔페식,198289.0395,442211.5124,뷔페식,11864028,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
492,577,영업,,68.64,156816,서울특별시 동작구 사당동 145-5,서울특별시 동작구 동작대로27가길 32 2층 (사당동),7008.0,블랭크,20220700000000.0,I,2021-12-06 21:00,기타,198249.2862,442658.7632,,1783380062,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
493,579,영업,02  64011444,64.26,156811,서울특별시 동작구 대방동 407-29 ,서울특별시 동작구 여의대방로24길 141 2층 (대방동),7055.0,두리네 상회,20220300000000.0,U,2022-03-10 2:40,한식,193557.0607,444112.2946,한식,1701495021,"[14, 9, 8, '0', '0', 3, 1, '0', 3, 2, 1, '0', '0', '0', '0']"
494,580,영업,234714103,28.9,156825,서울특별시 동작구 사당동 1029-20 ,서울특별시 동작구 동작대로7길 26 (사당동),7015.0,영동호프,20211200000000.0,U,2021-12-14 2:40,호프/통닭,198191.7671,441927.0776,호프/통닭,1418213048,"['0', 1, 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
495,581,영업,02 5821741,30.78,156826,서울특별시 동작구 사당동 1030-11 ,서울특별시 동작구 동작대로7길 10 (사당동),7015.0,백채사당점,20210900000000.0,U,2021-09-15 2:40,한식,198250.0458,441980.669,한식,36631123,"[125, 57, 61, 75, 7, 7, '0', '0', 6, 3, 1, '0', 1, 25, 1]"
496,582,영업,28240216,29.5,156030,서울특별시 동작구 상도동 535 ,서울특별시 동작구 상도로30길 40 1층 101호 (상도동 두산위브트레지움아파트상가),6964.0,해피트리,20201000000000.0,U,2020-10-24 2:40,김밥(도시락),194870.3844,444631.1127,김밥(도시락),1842791728,"[2, 1, '0', '0', 1, 1, '0', '0', 1, '0', '0', '0', '0', '0', '0']"
497,583,영업,02  585 8171,104.76,156827,서울특별시 동작구 사당동 1041-12번지 ,서울특별시 동작구 동작대로1길 18 (사당동),7025.0,나주곰탕,20181200000000.0,U,2018-12-26 2:40,한식,198181.3242,441694.2941,한식,36875895,"[103, 28, 22, 11, 30, 13, 7, 2, 2, 8, '0', '0', 2, 17, 14]"
498,585,영업,02 5210177,51.97,156826,서울특별시 동작구 사당동 1033-23 ,서울특별시 동작구 동작대로7길 34 (사당동),7015.0,원조 순대국,20210800000000.0,U,2021-08-14 2:40,한식,198168.888,441897.0906,한식,946324887,"[111, 35, 63, 30, 47, 11, 2, '0', 7, 1, 3, '0', 2, 16, 19]"
499,586,영업,208215376,80.09,156803,서울특별시 동작구 노량진동 230-1 ,서울특별시 동작구 장승배기로20가길 2 (노량진동),6925.0,고향일식,20201200000000.0,U,2020-12-05 2:40,일식,194661.2846,445121.5025,일식,18753715,"[21, 7, 5, 6, 3, '0', '0', 1, 2, '0', '0', '0', '0', 4, 1]"
500,587,영업,02 8326843,47.81,156852,서울특별시 동작구 신대방동 589-6 ,서울특별시 동작구 신대방길 112-4 (신대방동),7068.0,경월매운탕,20201200000000.0,U,2020-12-13 2:40,한식,191846.2188,443146.7962,한식,1755737638,"[3, 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', 1, '0']"
501,588,영업,,45.93,156811,서울특별시 동작구 대방동 407-24번지 ,서울특별시 동작구 여의대방로24길 73 (대방동),7055.0,국밥대장,20200200000000.0,U,2020-02-09 2:40,한식,193224.7706,444045.8335,한식,1155778356,"[87, 37, 37, 32, 31, 20, '0', 2, 12, 2, '0', '0', '0', 25, 7]"
502,589,영업,02537 4845,117.27,156816,서울특별시 동작구 사당동 139-71 ,서울특별시 동작구 동작대로27가길 11 (사당동),7008.0,김준호의대단한갈비 이수점,20220100000000.0,U,2022-01-09 2:40,식육(숯불구이),198270.4953,442767.9324,식육(숯불구이),1077318507,"[38, 4, 15, 9, 1, 2, '0', 2, '0', 6, '0', '0', '0', 1, 8]"
503,590,영업,,40.0,156830,서울특별시 동작구 상도1동 780-2번지 동현빌딩 ,서울특별시 동작구 상도로 284 1층 (상도1동),7032.0,상도실내포장마차,20180500000000.0,I,2018-08-31 23:59,한식,195354.7,444424.0037,한식,34284481,"[109, 12, 11, '0', '0', 4, 1, '0', 22, '0', 1, '0', '0', '0', '0']"
504,592,영업,,88.8,156830,서울특별시 동작구 상도1동 624,서울특별시 동작구 양녕로 277 2층 (상도1동),6919.0,종로계림닭도리탕원조 상도역점,20220700000000.0,U,2021-12-06 22:07,한식,195443.8704,444678.6828,,1693070574,"[50, 15, 8, 6, 5, 8, 2, '0', 4, 5, 3, '0', 2, 7, 2]"
505,594,영업,264656712,24.0,156815,서울특별시 동작구 사당동 91-167번지 ,서울특별시 동작구 동작대로29나길 20 1층 (사당동),6997.0,신나게빚은왕만두찐빵,20170900000000.0,I,2018-08-31 23:59,분식,198220.7343,442968.0979,분식,1096139812,"[1, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
506,595,영업,02814 3035,27.45,156832,서울특별시 동작구 상도동 363-142 ,서울특별시 동작구 상도로15길 143 (상도동),6937.0,강남손칼국수,20201100000000.0,U,2020-11-13 2:40,분식,194510.0284,444765.8828,분식,396461300,"[28, 17, 3, 12, 18, '0', 1, '0', 1, 1, '0', '0', 1, '0', 2]"
507,596,영업,,115.7,156807,서울특별시 동작구 대방동 23-147,서울특별시 동작구 등용로 122 1층 (대방동),6932.0,이가네,20220700000000.0,I,2021-12-06 21:00,한식,193938.8645,445532.6301,,19034568,"[8, 2, '0', 1, '0', '0', '0', '0', '0', '0', '0', '0', '0', 2, '0']"
508,597,영업,,42.0,156836,서울특별시 동작구 상도1동 355-2번지 ,서울특별시 동작구 상도로47길 17 1층 (상도1동),6970.0,천냥노가리,20180300000000.0,I,2018-08-31 23:59,호프/통닭,195658.634,444218.762,호프/통닭,1100371750,"[6, 1, 3, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
509,598,영업,02 8132261,42.0,156802,서울특별시 동작구 노량진동 211-58 ,서울특별시 동작구 만양로14다길 7 (노량진동),6914.0,자금성,20220200000000.0,U,2022-02-16 2:40,중국식,195105.9805,445453.4938,중국식,18720484,"[70, 18, 14, 14, 4, 3, '0', 1, 5, 1, 2, '0', 1, 8, '0']"
510,599,영업,,20.0,156840,서울특별시 동작구 상도동 202-67 ,서울특별시 동작구 성대로 202 1층 (상도동),7047.0,동래족발,20210600000000.0,U,2021-06-30 2:40,기타,194719.9208,444194.4354,기타,1366063860,"[3, 3, 1, 1, 3, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
511,600,영업,02  532 4135,201.87,156816,서울특별시 동작구 사당동 142-1 ,서울특별시 동작구 동작대로27다길 31 1층 101호 (사당동),7008.0,그릴진,20201100000000.0,U,2020-11-07 2:40,한식,198206.0145,442650.5883,한식,1937162180,"[168, 89, 30, 17, 4, 46, 7, 1, 6, 47, 7, '0', 2, 61, 60]"
512,604,영업,02 8224663,28.22,156840,서울특별시 동작구 상도동 188-31 ,서울특별시 동작구 상도로 150 (상도동),6959.0,상도해물찜.동태찜,20201200000000.0,U,2020-12-13 2:40,한식,194280.5301,444516.8484,한식,13156418,"[65, 23, 9, 21, 1, 5, '0', '0', 4, 7, '0', '0', '0', 15, 5]"
513,605,영업,,26.4,156815,서울특별시 동작구 사당동 128-26 ,서울특별시 동작구 동작대로27길 49 상가2호 (사당동),7008.0,준이네,20211100000000.0,U,2021-11-19 2:40,호프/통닭,198114.9215,442860.2793,호프/통닭,1487825929,"[8, 7, 3, '0', '0', 1, '0', '0', 2, '0', 1, '0', '0', '0', '0']"
514,606,영업,521 7939,67.44,156883,서울특별시 동작구 사당동 249-90번지 2층 ,서울특별시 동작구 사당로 204 (사당동 2층),7009.0,심야브로,20160300000000.0,I,2018-08-31 23:59,호프/통닭,197335.2862,442488.3622,호프/통닭,1339558241,"[8, 6, 3, '0', '0', 3, 2, '0', 1, '0', 3, '0', '0', '0', '0']"
515,607,영업,260820925,41.42,156810,서울특별시 동작구 대방동 386-28,서울특별시 동작구 여의대방로36길 10 (대방동),6945.0,이소룡 마라탕,20220700000000.0,U,2021-12-06 22:07,분식,193126.0892,444672.9722,,1621739690,"[7, 5, 2, 2, 2, 5, 2, '0', '0', '0', '0', '0', '0', 6, '0']"
516,608,영업,,35.6,156800,서울특별시 동작구 노량진동 41-5,서울특별시 동작구 노량진로 110 외 15필지 내제105호 (노량진동),6928.0,쉼표,20220300000000.0,U,2021-12-04 0:01,기타,194450.9386,445665.8267,,37420793,"[44, 58, 42, '0', '0', 40, 2, '0', '0', '0', 31, '0', 1, '0', '0']"
517,609,영업,02  868 3017,27.0,156847,서울특별시 동작구 신대방동 349-6 ,서울특별시 동작구 여의대방로22길 138 (신대방동),7060.0,꿈꾸는돼지,20201100000000.0,U,2020-11-04 2:40,통닭(치킨),193533.38,444011.3229,통닭(치킨),38632423,"[87, 40, 17, 14, 2, 10, 2, 3, 10, 2, 3, '0', 1, 42, 2]"
518,611,영업,02 8130799,84.1,156857,서울특별시 동작구 흑석동 50-23 ,서울특별시 동작구 서달로14길 22 (흑석동),6979.0,두레박,20211000000000.0,U,2021-10-24 2:40,한식,196762.6456,445061.9625,한식,18710487,"[91, 44, 31, 31, 14, 7, 2, 1, 14, 11, 1, '0', 1, 16, 14]"
519,612,영업,,35.0,156844,서울특별시 동작구 상도동 303-1 ,서울특별시 동작구 국사봉길 64 (상도동),7052.0,비스트로피자 서울동작점,20201100000000.0,I,2020-11-18 0:23,기타,193780.6348,443865.643,기타,1870434085,"[29, 5, 7, 2, '0', 2, '0', '0', 4, '0', '0', '0', 1, 9, '0']"
520,613,영업,02 8225292,83.83,156839,서울특별시 동작구 상도동 354-12 ,서울특별시 동작구 상도로15길 42 (상도동),6950.0,오리미가,20201200000000.0,U,2020-12-13 2:40,한식,194109.9638,444462.8537,한식,35394969,"[51, 15, 10, 10, 1, 2, '0', '0', 2, 4, '0', '0', '0', 9, 2]"
521,614,영업,208136599,35.03,156803,서울특별시 동작구 노량진동 240-25 ,서울특별시 동작구 장승배기로27길 7 (노량진동),6929.0,큰손 갈비,20210900000000.0,U,2021-09-29 2:40,식육(숯불구이),194588.4968,445500.2747,식육(숯불구이),13160910,"[28, 6, 3, 2, 2, 1, '0', '0', 5, 4, '0', '0', 1, 1, 1]"
522,615,영업,,26.4,156824,서울특별시 동작구 사당동 1008-6번지 ,서울특별시 동작구 사당로30길 63 (사당동),7014.0,달길포차,20190900000000.0,U,2019-09-22 2:40,한식,198247.685,442196.35,한식,1442408791,"[32, 8, 14, '0', '0', 8, 2, '0', 8, 2, '0', '0', '0', '0', '0']"
523,616,영업,02 8429094,127.0,156713,서울특별시 동작구 신대방동 395-69 보라매아카데미타워 ,서울특별시 동작구 보라매로5가길 16 2층 204호 (신대방동 보라매아카데미타워),7071.0,홍콩반점0410보라매공원점,20201100000000.0,U,2020-11-04 2:40,경양식,193218.364,443239.5811,경양식,37430085,"[404, 67, 173, 87, 76, 49, 10, 5, 32, 9, 6, '0', 2, 55, 61]"
524,617,영업,,26.33,156802,서울특별시 동작구 노량진동 222-48 ,서울특별시 동작구 만양로12길 6-2 1층 (노량진동),6917.0,크앙,20210200000000.0,U,2021-02-28 2:40,기타,195137.6574,445282.3942,기타,1202328498,"['0', 16, 13, '0', '0', 8, '0', '0', 14, '0', '0', '0', '0', '0', '0']"
525,618,영업,02  826 9855,18.15,156801,서울특별시 동작구 노량진동 124-10번지 ,서울특별시 동작구 만양로14가길 4 (노량진동),6913.0,신주닭발,20170900000000.0,I,2018-08-31 23:59,한식,195095.5046,445506.2152,한식,1922913584,"[26, 8, 9, 7, 1, 5, '0', 1, 4, 1, '0', '0', '0', 3, '0']"
526,619,영업,02   8241147,241.18,156802,서울특별시 동작구 노량진동 202-3번지 지하1층 1층 ,서울특별시 동작구 만양로14사길 1 (노량진동 지하1층 1층),6915.0,델루가,20200500000000.0,U,2020-05-06 2:40,까페,195257.9411,445579.2312,까페,37633631,"['0', 8, 10, '0', '0', 4, 3, '0', 1, '0', '0', '0', '0', '0', '0']"
527,620,영업,02 5350712,17.25,156824,서울특별시 동작구 사당동 708-396번지 ,서울특별시 동작구 사당로17길 11 (사당동),7004.0,송이족발,20151000000000.0,I,2018-08-31 23:59,한식,197633.3406,442394.9794,한식,12995495,"[67, 21, 8, 13, '0', 5, '0', 2, 3, 1, '0', '0', 1, 9, 2]"
528,621,영업,02 8469992,72.6,156853,서울특별시 동작구 신대방동 607-28 ,서울특별시 동작구 시흥대로 646 지상1층 (신대방동),7069.0,교촌치킨,20211200000000.0,U,2021-12-14 2:40,호프/통닭,191744.0785,443034.7372,호프/통닭,11802744,"[70, 14, 2, 5, '0', 9, 2, '0', 6, 3, 5, '0', 2, 12, 6]"
529,622,영업,,63.7,156847,서울특별시 동작구 신대방동 344-16 우진빌딩 ,서울특별시 동작구 보라매로 89 우진빌딩 1층 (신대방동),7060.0,성대골,20210400000000.0,I,2021-04-16 0:22,한식,193532.6003,443907.9056,한식,339434588,"[7, '0', '0', 2, '0', '0', '0', '0', '0', '0', '0', '0', '0', 1, '0']"
530,623,영업,,26.4,156857,서울특별시 동작구 흑석동 43-3번지 ,서울특별시 동작구 서달로14길 34 (흑석동),6979.0,재팔이네닭발,20170400000000.0,I,2018-08-31 23:59,기타,196814.6994,445022.3205,기타,556792960,"[58, 18, 8, 10, 1, 1, 1, 1, 12, 3, '0', '0', '0', 7, 1]"
531,624,영업,02  835 6274,1497.23,156713,서울특별시 동작구 신대방동 395-69 보라매아카데미타워 ,서울특별시 동작구 보라매로5가길 16 7층 701호 (신대방동 보라매아카데미타워),7071.0,쿠우쿠우보라매공원점,20201100000000.0,U,2020-11-04 2:40,뷔페식,193218.364,443239.5811,뷔페식,1236623907,"[930, 178, 280, '0', 36, 154, 21, 91, 109, 217, 22, '0', 14, 207, 549]"
532,625,영업,02 8237766,24.12,156030,서울특별시 동작구 상도동 414 (B109) ,서울특별시 동작구 만양로 26 (상도동(B109)),6918.0,건영한식,20201200000000.0,U,2020-12-12 2:40,분식,195489.4234,444995.6756,분식,1881518728,"[7, 2, 3, 1, 4, 1, '0', '0', 2, '0', '0', '0', '0', 2, '0']"
533,626,영업,,59.92,156030,서울특별시 동작구 상도동 7-59 ,서울특별시 동작구 흑석로 23 1층 (상도동),6912.0,뜸들이다 상도점,20210700000000.0,I,2021-07-17 0:22,한식,195802.757,444765.4319,한식,1856040424,"[49, 14, 18, 15, 38, 23, 4, '0', 5, '0', '0', '0', 1, 11, 2]"
