"업소아이디","업소명","분류코드","분류코드명","업소 주소","업소 전화번호","추천수","상품명","상품가격(일반)(원)"
"00008852","명가손칼국수","001","한식","서울특별시 강동구 풍성로54길 44 (성내동)","02-547-4495","2","물냉면","4000"
"00008852","명가손칼국수","001","한식","서울특별시 강동구 풍성로54길 44 (성내동)","02-547-4495","2","칼국수","3000"
"00008851","할범탕수육","001","한식","서울특별시 양천구 목동중앙북로 15 (목동)","2652-0883","3","탕수육","2000"
"00008851","할범탕수육","001","한식","서울특별시 양천구 목동중앙북로 15 (목동)","2652-0883","3","떡볶이 ","2000"
"00008851","할범탕수육","001","한식","서울특별시 양천구 목동중앙북로 15 (목동)","2652-0883","3","국수","1000"
"00008850","명동손칼국수","001","한식","서울특별시 양천구 목동중앙북로6길 4 (목동)","2644-3999","2","칼국수","2900"
"00008850","명동손칼국수","001","한식","서울특별시 양천구 목동중앙북로6길 4 (목동)","2644-3999","2","칼제비수제비","3500"
"00008847","콩각시","001","한식","서울특별시 서대문구 연세로7안길 5 (창천동)","02-325-2775","2","콩나물국밥","4500"
"00008847","콩각시","001","한식","서울특별시 서대문구 연세로7안길 5 (창천동)","02-325-2775","2","콩나물밥","3500"
"00008847","콩각시","001","한식","서울특별시 서대문구 연세로7안길 5 (창천동)","02-325-2775","2","콩나물라면","3000"
"00008842","트윈쿡","001","한식","서울특별시 강남구 영동대로 513 지하1층 M112호","02-6002-3225","2","된장찌개","7000"
"00008842","트윈쿡","001","한식","서울특별시 강남구 영동대로 513 지하1층 M112호","02-6002-3225","2","김치찌개","7000"
"00008842","트윈쿡","001","한식","서울특별시 강남구 영동대로 513 지하1층 M112호","02-6002-3225","2","비빔밥","7000"
"00008836","백곰집","001","한식","서울특별시 강북구 삼양로 663 1층(우이동)","02-900-5130","2","한우해장국","6000"
"00008836","백곰집","001","한식","서울특별시 강북구 삼양로 663 1층(우이동)","02-900-5130","2","부대찌개","6000"
"00008832","옛날막고기집","001","한식","서울특별시 용산구 한강대로 125-2 (한강로2가)","794-1488","2","김치찌개","5000"
"00008832","옛날막고기집","001","한식","서울특별시 용산구 한강대로 125-2 (한강로2가)","794-1488","2","된장찌개","6000"
"00008832","옛날막고기집","001","한식","서울특별시 용산구 한강대로 125-2 (한강로2가)","794-1488","2","막고기","8000"
"00008829","모아그린세탁소","007","세탁업","서울특별시 관악구 신림로 275-1 (신림동)","865-2484","2","세탁료(양복1벌)","6000"
"00008826","헤어닷컴","005","이 미용업","서울특별시 관악구 장군봉2길 10 (봉천동)","885-7277","2","파마","25000"
"00008826","헤어닷컴","005","이 미용업","서울특별시 관악구 장군봉2길 10 (봉천동)","885-7277","2","커트","7000"
"00008826","헤어닷컴","005","이 미용업","서울특별시 관악구 장군봉2길 10 (봉천동)","885-7277","2","파마","20000"
"00008825","어메칼국수","001","한식","서울특별시 관악구 관악로154-6 2층","874-9878","2","바지락칼국수","6000"
"00008824","김소선 헤어아트","005","이 미용업","서울특별시 관악구 행운1길 14 (봉천동)","02-887-9261","4","파마","20000"
"00008824","김소선 헤어아트","005","이 미용업","서울특별시 관악구 행운1길 14 (봉천동)","02-887-9261","4","커트","7000"
"00008821","고시칼국수","001","한식","서울특별시 관악구 신림로18가길 42 (신림동)","070-7803-0001","2","칼국수","4000"
"00008821","고시칼국수","001","한식","서울특별시 관악구 신림로18가길 42 (신림동)","070-7803-0001","2","잔치국수","4000"
"00008821","고시칼국수","001","한식","서울특별시 관악구 신림로18가길 42 (신림동)","070-7803-0001","2","냉면","5000"
"00008818","돈스우스","001","한식","서울특별시 양천구 월정로 157 (신월동)","2608-5015","3","제주생오겹살(200g)","9000"
"00008818","돈스우스","001","한식","서울특별시 양천구 월정로 157 (신월동)","2608-5015","3","쇠고기 스페셜모듬(450g)","23000"
"00008818","돈스우스","001","한식","서울특별시 양천구 월정로 157 (신월동)","2608-5015","3","삼겹살생고기(200g)","7000"
"00008817","최진사댁두부마을","001","한식","서울특별시 성북구 인촌로1길 89 (삼선동5가)","926-7281","2","고등어구이","7000"
"00008817","최진사댁두부마을","001","한식","서울특별시 성북구 인촌로1길 89 (삼선동5가)","926-7281","2","삼치구이","7000"
"00008816","머리못하는집 목동 142호점","005","이 미용업","서울특별시 서울 양천구 목동서로 63(목동)","2646-3693","3","커트","6000"
"00008816","머리못하는집 목동 142호점","005","이 미용업","서울특별시 서울 양천구 목동서로 63(목동)","2646-3693","3","일반펌","14500"
"00008815","머리하기 좋은 날","005","이 미용업","서울특별시 양천구 목동중앙로 43 (목동 목동글로리파크)","2648-3693","2","커트","7000"
"00008815","머리하기 좋은 날","005","이 미용업","서울특별시 양천구 목동중앙로 43 (목동 목동글로리파크)","2648-3693","2","일반펌","25000"
"00008812","장수촌","001","한식","서울특별시 송파구 바람드리길 13 (풍납동)","473-0609","2","삼계탕","10000"
"00008809","춘향고을","001","한식","서울특별시 송파구 올림픽로32길 5 (방이동)","3431-1433","2","된장찌개","5000"
"00008809","춘향고을","001","한식","서울특별시 송파구 올림픽로32길 5 (방이동)","3431-1433","2","냉면","5000"
"00008807","신 쿡(cook)","001","한식","서울특별시 중랑천로10길 39","02-439-2012","2","돈가스","5500"
"00008806","광양불고기","001","한식","서울특별시 중랑구 망우로71길 31 (망우동)","02-492-1934","2","삼겹살 ","10000"
"00008806","광양불고기","001","한식","서울특별시 중랑구 망우로71길 31 (망우동)","02-492-1934","2","삼겹살 ","12000"
"00008805","얼레리꼴레리","001","한식","서울특별시 중랑구 양원역로 61 (망우동)","493-4612","2","돈가스","3000"
"00008800","포도나무","001","한식","서울특별시 중랑구 용마산로 338 (면목동)","493-3336","3","비빔밥","4000"
"00008799","황금돼지갈비","001","한식","서울특별시 중랑구 면목로 404 (면목동)","2207-3722","2","불고기","8000"
"00008799","황금돼지갈비","001","한식","서울특별시 중랑구 면목로 404 (면목동)","2207-3722","2","설렁탕","6000"
"00008796","명동분식","001","한식","서울특별시 중랑구 면목로37길 13 (면목동)","02-437-0845","2","칼국수","4500"
"00008796","명동분식","001","한식","서울특별시 중랑구 면목로37길 13 (면목동)","02-437-0845","2","냉면","4500"
"00008795","현정미용실","005","이 미용업","서울특별시 중랑구 면목로33길 14 (1층 면목동)","02-492-8637","2","커트","5000"
"00008795","현정미용실","005","이 미용업","서울특별시 중랑구 면목로33길 14 (1층 면목동)","02-492-8637","2","파마","20000"
"00008794","고향김밥","001","한식","서울특별시 중랑구 겸재로 226-3 (면목동) 1층","02-492-0013","2","냉     면","4000"
"00008794","고향김밥","001","한식","서울특별시 중랑구 겸재로 226-3 (면목동) 1층","02-492-0013","2","김치찌개","5000"
"00008794","고향김밥","001","한식","서울특별시 중랑구 겸재로 226-3 (면목동) 1층","02-492-0013","2","깁     밥","2000"
"00008791","5080 실버전용미용실","005","이 미용업","서울특별시 성북구 돌곶이로 141 (장위동)","02-965-3232","2","파마","14000"
"00008791","5080 실버전용미용실","005","이 미용업","서울특별시 성북구 돌곶이로 141 (장위동)","02-965-3232","2","커트","5000"
"00008787","정가네 홍두깨 손칼국수","001","한식","서울특별시 중랑구 망우로62길 61 (망우동)","02-491-8457","2","칼국수","3500"
"00008786","웰빙 콩나물","001","한식","서울특별시 중랑구 망우로62길 33 (망우동)","2209-6623","2","비빔밥","4000"
"00008785","모퉁이식당","001","한식","서울특별시 송파구 오금로59길 2 (거여동)","443-1326","2","비빔밥","5000"
"00008785","모퉁이식당","001","한식","서울특별시 송파구 오금로59길 2 (거여동)","443-1326","2","갈비탕","6000"
"00008785","모퉁이식당","001","한식","서울특별시 송파구 오금로59길 2 (거여동)","443-1326","2","냉면","5000"
"00008734","박가네생고기전문점","001","한식","서울특별시 강북구 덕릉로28길 63 (미아동)","982-2929","2","된장찌개","5000"
"00008734","박가네생고기전문점","001","한식","서울특별시 강북구 덕릉로28길 63 (미아동)","982-2929","2","돼지갈비(200g)","10000"
"00008734","박가네생고기전문점","001","한식","서울특별시 강북구 덕릉로28길 63 (미아동)","982-2929","2","설렁탕","6000"
"00008734","박가네생고기전문점","001","한식","서울특별시 강북구 덕릉로28길 63 (미아동)","982-2929","2","불고기(200g)","12000"
"00008732","지우정","001","한식","서울특별시 강북구 삼각산로 130 (수유동)","900-9333","3","돼지한마리(200g)","7000"
"00008732","지우정","001","한식","서울특별시 강북구 삼각산로 130 (수유동)","900-9333","3","삼겹살(200g)","10000"
"00008732","지우정","001","한식","서울특별시 강북구 삼각산로 130 (수유동)","900-9333","3","한우등심(200g)","15000"
"00008732","지우정","001","한식","서울특별시 강북구 삼각산로 130 (수유동)","900-9333","3","냉면","4000"
"00008730","토종집","001","한식","서울특별시 강북구 인수봉로19나길 32 (수유동 삼안빌라)","981-3104","3","삼겹살","10000"
"00008730","토종집","001","한식","서울특별시 강북구 인수봉로19나길 32 (수유동 삼안빌라)","981-3104","3","황기백숙(4인분)","38000"
"00008730","토종집","001","한식","서울특별시 강북구 인수봉로19나길 32 (수유동 삼안빌라)","981-3104","3","옻닭(4인분)","38000"
"00008728","공새미김밥","001","한식","서울특별시 광진구 뚝섬로58길 19 (자양동)","455-8178","3","김밥","2000"
"00008728","공새미김밥","001","한식","서울특별시 광진구 뚝섬로58길 19 (자양동)","455-8178","3","돈까스","5000"
"00008728","공새미김밥","001","한식","서울특별시 광진구 뚝섬로58길 19 (자양동)","455-8178","3","라면","3000"
"00008727","타임플러스신월뉴타운점","005","이 미용업","서울특별시 양천구 신월로 185 (신월동 로즈그린타운)","2697-6547","3","컷트(성인)","7000"
"00008727","타임플러스신월뉴타운점","005","이 미용업","서울특별시 양천구 신월로 185 (신월동 로즈그린타운)","2697-6547","3","컷트(학생)","6000"
"00008727","타임플러스신월뉴타운점","005","이 미용업","서울특별시 양천구 신월로 185 (신월동 로즈그린타운)","2697-6547","3","커드+염색(노인)","15000"
"00008724","마들김밥","001","한식","서울특별시 노원구 한글비석로 474 (상계동) 보람상가","02-933-9308","5","돈가스","5000"
"00008724","마들김밥","001","한식","서울특별시 노원구 한글비석로 474 (상계동) 보람상가","02-933-9308","5","김밥","1500"
"00008724","마들김밥","001","한식","서울특별시 노원구 한글비석로 474 (상계동) 보람상가","02-933-9308","5","냉면","3000"
"00008721","마시차이나","002","중식","서울특별시 노원구 동일로217길 58 (상계동)","02-3392-1134","3","짜장면","4000"
"00008721","마시차이나","002","중식","서울특별시 노원구 동일로217길 58 (상계동)","02-3392-1134","3","짬뽕","5000"
"00008720","털보식당","001","한식","서울특별시 도봉구 도당로 148 (방학동)","3492-7926","3","삼겹살","10000"
"00008720","털보식당","001","한식","서울특별시 도봉구 도당로 148 (방학동)","3492-7926","3","된장찌개","5000"
"00008720","털보식당","001","한식","서울특별시 도봉구 도당로 148 (방학동)","3492-7926","3","김치찌개","5000"
"00008712","함흥식당","001","한식","서울특별시 서초구 마방로10길 54-2 (양재동)","02-577-7900","3","된장뚝배기","6000"
